,date,site,cases,diff_cases,diff_cases_pc,avg_dates,avg_cases,avg_cases_pc
242,2020-04-04 00:00:00,NNL Kesselring,0,0.0,0.0,2020-03-31 12:00:00,0.0,0.0
241,2020-04-04 00:00:00,NNL Knolls,1,0.0,0.0,2020-03-31 12:00:00,0.0,0.0
240,2020-04-04 00:00:00,NNL Bettis,5,0.0,0.0,2020-03-31 12:00:00,0.7142857142857143,25.592465578133798
263,2020-04-05 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-04-01 12:00:00,0.0,0.0
262,2020-04-05 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-04-01 12:00:00,0.0,0.0
261,2020-04-05 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-04-01 12:00:00,0.0,0.0
260,2020-04-05 00:00:00,Non-NNL Kesselring,8,0.0,0.0,2020-04-01 12:00:00,0.7142857142857143,136.31406761177755
259,2020-04-05 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-04-01 12:00:00,0.0,0.0
258,2020-04-05 00:00:00,Non-NNL Bettis,0,0.0,0.0,2020-04-01 12:00:00,0.0,0.0
257,2020-04-05 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-04-01 12:00:00,0.0,0.0
256,2020-04-05 00:00:00,NNL NRF,0,0.0,0.0,2020-04-01 12:00:00,0.0,0.0
255,2020-04-05 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-04-01 12:00:00,0.0,0.0
254,2020-04-05 00:00:00,NNL Kesselring,0,0.0,0.0,2020-04-01 12:00:00,0.0,0.0
253,2020-04-05 00:00:00,NNL Knolls,1,0.0,0.0,2020-04-01 12:00:00,0.0,0.0
252,2020-04-05 00:00:00,NNL Bettis,5,0.0,0.0,2020-04-01 12:00:00,0.2857142857142857,10.23698623125352
274,2020-04-06 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-04-02 12:00:00,0.0,0.0
273,2020-04-06 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-04-02 12:00:00,0.0,0.0
272,2020-04-06 00:00:00,Non-NNL Kesselring,8,0.0,0.0,2020-04-02 12:00:00,0.7142857142857143,136.31406761177755
271,2020-04-06 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-04-02 12:00:00,0.0,0.0
270,2020-04-06 00:00:00,Non-NNL Bettis,0,0.0,0.0,2020-04-02 12:00:00,0.0,0.0
275,2020-04-06 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-04-02 12:00:00,0.0,0.0
268,2020-04-06 00:00:00,NNL NRF,0,0.0,0.0,2020-04-02 12:00:00,0.0,0.0
267,2020-04-06 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-04-02 12:00:00,0.0,0.0
266,2020-04-06 00:00:00,NNL Kesselring,0,0.0,0.0,2020-04-02 12:00:00,0.0,0.0
265,2020-04-06 00:00:00,NNL Knolls,1,0.0,0.0,2020-04-02 12:00:00,0.0,0.0
264,2020-04-06 00:00:00,NNL Bettis,5,0.0,0.0,2020-04-02 12:00:00,0.2857142857142857,10.23698623125352
269,2020-04-06 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-04-02 12:00:00,0.0,0.0
287,2020-04-07 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-04-03 12:00:00,0.0,0.0
286,2020-04-07 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-04-03 12:00:00,0.0,0.0
285,2020-04-07 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-04-03 12:00:00,0.0,0.0
284,2020-04-07 00:00:00,Non-NNL Kesselring,8,0.0,0.0,2020-04-03 12:00:00,0.7142857142857143,136.31406761177755
283,2020-04-07 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-04-03 12:00:00,0.0,0.0
282,2020-04-07 00:00:00,Non-NNL Bettis,0,0.0,0.0,2020-04-03 12:00:00,0.0,0.0
281,2020-04-07 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-04-03 12:00:00,0.0,0.0
280,2020-04-07 00:00:00,NNL NRF,0,0.0,0.0,2020-04-03 12:00:00,0.0,0.0
279,2020-04-07 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-04-03 12:00:00,0.0,0.0
278,2020-04-07 00:00:00,NNL Kesselring,0,0.0,0.0,2020-04-03 12:00:00,0.0,0.0
277,2020-04-07 00:00:00,NNL Knolls,1,0.0,0.0,2020-04-03 12:00:00,0.0,0.0
276,2020-04-07 00:00:00,NNL Bettis,5,0.0,0.0,2020-04-03 12:00:00,0.2857142857142857,10.23698623125352
298,2020-04-08 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-04-04 12:00:00,0.0,0.0
297,2020-04-08 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-04-04 12:00:00,0.0,0.0
296,2020-04-08 00:00:00,Non-NNL Kesselring,8,0.0,0.0,2020-04-04 12:00:00,0.7142857142857143,136.31406761177755
295,2020-04-08 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-04-04 12:00:00,0.0,0.0
294,2020-04-08 00:00:00,Non-NNL Bettis,1,1.0,442.4778761061947,2020-04-04 12:00:00,0.14285714285714285,63.211125158027805
299,2020-04-08 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-04-04 12:00:00,0.0,0.0
292,2020-04-08 00:00:00,NNL NRF,0,0.0,0.0,2020-04-04 12:00:00,0.0,0.0
291,2020-04-08 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-04-04 12:00:00,0.0,0.0
290,2020-04-08 00:00:00,NNL Kesselring,1,1.0,349.65034965034965,2020-04-04 12:00:00,0.14285714285714285,49.95004995004995
289,2020-04-08 00:00:00,NNL Knolls,2,1.0,44.923629829290206,2020-04-04 12:00:00,0.14285714285714285,6.417661404184314
288,2020-04-08 00:00:00,NNL Bettis,5,0.0,0.0,2020-04-04 12:00:00,0.2857142857142857,10.23698623125352
293,2020-04-08 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-04-04 12:00:00,0.0,0.0
310,2020-04-09 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-04-05 12:00:00,0.0,0.0
309,2020-04-09 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-04-05 12:00:00,0.0,0.0
308,2020-04-09 00:00:00,Non-NNL Kesselring,8,0.0,0.0,2020-04-05 12:00:00,0.7142857142857143,136.31406761177755
307,2020-04-09 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-04-05 12:00:00,0.0,0.0
306,2020-04-09 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-04-05 12:00:00,0.14285714285714285,63.211125158027805
311,2020-04-09 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-04-05 12:00:00,0.0,0.0
304,2020-04-09 00:00:00,NNL NRF,0,0.0,0.0,2020-04-05 12:00:00,0.0,0.0
303,2020-04-09 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-04-05 12:00:00,0.0,0.0
302,2020-04-09 00:00:00,NNL Kesselring,1,0.0,0.0,2020-04-05 12:00:00,0.14285714285714285,49.95004995004995
301,2020-04-09 00:00:00,NNL Knolls,2,0.0,0.0,2020-04-05 12:00:00,0.14285714285714285,6.417661404184314
300,2020-04-09 00:00:00,NNL Bettis,5,0.0,0.0,2020-04-05 12:00:00,0.2857142857142857,10.23698623125352
305,2020-04-09 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-04-05 12:00:00,0.0,0.0
323,2020-04-10 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-04-06 12:00:00,0.0,0.0
322,2020-04-10 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-04-06 12:00:00,0.0,0.0
321,2020-04-10 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-04-06 12:00:00,0.0,0.0
320,2020-04-10 00:00:00,Non-NNL Kesselring,8,0.0,0.0,2020-04-06 12:00:00,0.0,0.0
319,2020-04-10 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-04-06 12:00:00,0.0,0.0
318,2020-04-10 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-04-06 12:00:00,0.14285714285714285,63.211125158027805
317,2020-04-10 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-04-06 12:00:00,0.0,0.0
315,2020-04-10 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-04-06 12:00:00,0.0,0.0
314,2020-04-10 00:00:00,NNL Kesselring,1,0.0,0.0,2020-04-06 12:00:00,0.14285714285714285,49.95004995004995
313,2020-04-10 00:00:00,NNL Knolls,2,0.0,0.0,2020-04-06 12:00:00,0.14285714285714285,6.417661404184314
312,2020-04-10 00:00:00,NNL Bettis,5,0.0,0.0,2020-04-06 12:00:00,0.0,0.0
316,2020-04-10 00:00:00,NNL NRF,0,0.0,0.0,2020-04-06 12:00:00,0.0,0.0
331,2020-04-11 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-04-07 12:00:00,0.0,0.0
334,2020-04-11 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-04-07 12:00:00,0.0,0.0
333,2020-04-11 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-04-07 12:00:00,0.0,0.0
332,2020-04-11 00:00:00,Non-NNL Kesselring,8,0.0,0.0,2020-04-07 12:00:00,0.0,0.0
330,2020-04-11 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-04-07 12:00:00,0.14285714285714285,63.211125158027805
335,2020-04-11 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-04-07 12:00:00,0.0,0.0
328,2020-04-11 00:00:00,NNL NRF,0,0.0,0.0,2020-04-07 12:00:00,0.0,0.0
324,2020-04-11 00:00:00,NNL Bettis,5,0.0,0.0,2020-04-07 12:00:00,0.0,0.0
325,2020-04-11 00:00:00,NNL Knolls,2,0.0,0.0,2020-04-07 12:00:00,0.14285714285714285,6.417661404184314
329,2020-04-11 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-04-07 12:00:00,0.0,0.0
327,2020-04-11 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-04-07 12:00:00,0.0,0.0
326,2020-04-11 00:00:00,NNL Kesselring,1,0.0,0.0,2020-04-07 12:00:00,0.14285714285714285,49.95004995004995
347,2020-04-12 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-04-08 12:00:00,0.0,0.0
346,2020-04-12 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-04-08 12:00:00,0.0,0.0
345,2020-04-12 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-04-08 12:00:00,0.0,0.0
344,2020-04-12 00:00:00,Non-NNL Kesselring,8,0.0,0.0,2020-04-08 12:00:00,0.0,0.0
342,2020-04-12 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-04-08 12:00:00,0.14285714285714285,63.211125158027805
343,2020-04-12 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-04-08 12:00:00,0.0,0.0
340,2020-04-12 00:00:00,NNL NRF,0,0.0,0.0,2020-04-08 12:00:00,0.0,0.0
339,2020-04-12 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-04-08 12:00:00,0.0,0.0
338,2020-04-12 00:00:00,NNL Kesselring,1,0.0,0.0,2020-04-08 12:00:00,0.14285714285714285,49.95004995004995
337,2020-04-12 00:00:00,NNL Knolls,2,0.0,0.0,2020-04-08 12:00:00,0.14285714285714285,6.417661404184314
336,2020-04-12 00:00:00,NNL Bettis,5,0.0,0.0,2020-04-08 12:00:00,0.0,0.0
341,2020-04-12 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-04-08 12:00:00,0.0,0.0
355,2020-04-13 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-04-09 12:00:00,0.0,0.0
358,2020-04-13 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-04-09 12:00:00,0.0,0.0
357,2020-04-13 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-04-09 12:00:00,0.0,0.0
356,2020-04-13 00:00:00,Non-NNL Kesselring,8,0.0,0.0,2020-04-09 12:00:00,0.0,0.0
354,2020-04-13 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-04-09 12:00:00,0.14285714285714285,63.211125158027805
359,2020-04-13 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-04-09 12:00:00,0.0,0.0
352,2020-04-13 00:00:00,NNL NRF,0,0.0,0.0,2020-04-09 12:00:00,0.0,0.0
351,2020-04-13 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-04-09 12:00:00,0.0,0.0
350,2020-04-13 00:00:00,NNL Kesselring,1,0.0,0.0,2020-04-09 12:00:00,0.14285714285714285,49.95004995004995
349,2020-04-13 00:00:00,NNL Knolls,2,0.0,0.0,2020-04-09 12:00:00,0.14285714285714285,6.417661404184314
348,2020-04-13 00:00:00,NNL Bettis,5,0.0,0.0,2020-04-09 12:00:00,0.0,0.0
353,2020-04-13 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-04-09 12:00:00,0.0,0.0
370,2020-04-14 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-04-10 12:00:00,0.0,0.0
369,2020-04-14 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-04-10 12:00:00,0.0,0.0
368,2020-04-14 00:00:00,Non-NNL Kesselring,8,0.0,0.0,2020-04-10 12:00:00,0.0,0.0
367,2020-04-14 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-04-10 12:00:00,0.0,0.0
366,2020-04-14 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-04-10 12:00:00,0.14285714285714285,63.211125158027805
371,2020-04-14 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-04-10 12:00:00,0.0,0.0
364,2020-04-14 00:00:00,NNL NRF,0,0.0,0.0,2020-04-10 12:00:00,0.0,0.0
365,2020-04-14 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-04-10 12:00:00,0.0,0.0
360,2020-04-14 00:00:00,NNL Bettis,5,0.0,0.0,2020-04-10 12:00:00,0.0,0.0
361,2020-04-14 00:00:00,NNL Knolls,2,0.0,0.0,2020-04-10 12:00:00,0.14285714285714285,6.417661404184314
362,2020-04-14 00:00:00,NNL Kesselring,1,0.0,0.0,2020-04-10 12:00:00,0.14285714285714285,49.95004995004995
363,2020-04-14 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-04-10 12:00:00,0.0,0.0
383,2020-04-15 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-04-11 12:00:00,0.0,0.0
382,2020-04-15 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-04-11 12:00:00,0.0,0.0
381,2020-04-15 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-04-11 12:00:00,0.0,0.0
380,2020-04-15 00:00:00,Non-NNL Kesselring,8,0.0,0.0,2020-04-11 12:00:00,0.0,0.0
378,2020-04-15 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-04-11 12:00:00,0.0,0.0
379,2020-04-15 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-04-11 12:00:00,0.0,0.0
375,2020-04-15 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-04-11 12:00:00,0.0,0.0
374,2020-04-15 00:00:00,NNL Kesselring,1,0.0,0.0,2020-04-11 12:00:00,0.0,0.0
373,2020-04-15 00:00:00,NNL Knolls,2,0.0,0.0,2020-04-11 12:00:00,0.0,0.0
372,2020-04-15 00:00:00,NNL Bettis,5,0.0,0.0,2020-04-11 12:00:00,0.0,0.0
376,2020-04-15 00:00:00,NNL NRF,0,0.0,0.0,2020-04-11 12:00:00,0.0,0.0
377,2020-04-15 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-04-11 12:00:00,0.0,0.0
395,2020-04-16 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-04-12 12:00:00,0.0,0.0
390,2020-04-16 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-04-12 12:00:00,0.0,0.0
394,2020-04-16 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-04-12 12:00:00,0.0,0.0
393,2020-04-16 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-04-12 12:00:00,0.0,0.0
392,2020-04-16 00:00:00,Non-NNL Kesselring,8,0.0,0.0,2020-04-12 12:00:00,0.0,0.0
391,2020-04-16 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-04-12 12:00:00,0.0,0.0
389,2020-04-16 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-04-12 12:00:00,0.0,0.0
387,2020-04-16 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-04-12 12:00:00,0.0,0.0
386,2020-04-16 00:00:00,NNL Kesselring,1,0.0,0.0,2020-04-12 12:00:00,0.0,0.0
385,2020-04-16 00:00:00,NNL Knolls,2,0.0,0.0,2020-04-12 12:00:00,0.0,0.0
384,2020-04-16 00:00:00,NNL Bettis,5,0.0,0.0,2020-04-12 12:00:00,0.0,0.0
388,2020-04-16 00:00:00,NNL NRF,0,0.0,0.0,2020-04-12 12:00:00,0.0,0.0
407,2020-04-17 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-04-13 12:00:00,0.0,0.0
406,2020-04-17 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-04-13 12:00:00,0.0,0.0
405,2020-04-17 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-04-13 12:00:00,0.0,0.0
404,2020-04-17 00:00:00,Non-NNL Kesselring,10,2.0,381.6793893129771,2020-04-13 12:00:00,0.2857142857142857,54.52562704471101
403,2020-04-17 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-04-13 12:00:00,0.0,0.0
402,2020-04-17 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-04-13 12:00:00,0.0,0.0
400,2020-04-17 00:00:00,NNL NRF,3,3.0,214.13276231263384,2020-04-13 12:00:00,0.42857142857142855,30.59039461609055
399,2020-04-17 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-04-13 12:00:00,0.0,0.0
398,2020-04-17 00:00:00,NNL Kesselring,1,0.0,0.0,2020-04-13 12:00:00,0.0,0.0
397,2020-04-17 00:00:00,NNL Knolls,3,1.0,44.923629829290206,2020-04-13 12:00:00,0.14285714285714285,6.417661404184314
396,2020-04-17 00:00:00,NNL Bettis,5,0.0,0.0,2020-04-13 12:00:00,0.0,0.0
401,2020-04-17 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-04-13 12:00:00,0.0,0.0
415,2020-04-18 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-04-14 12:00:00,0.0,0.0
419,2020-04-18 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-04-14 12:00:00,0.0,0.0
418,2020-04-18 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-04-14 12:00:00,0.0,0.0
417,2020-04-18 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-04-14 12:00:00,0.0,0.0
416,2020-04-18 00:00:00,Non-NNL Kesselring,10,0.0,0.0,2020-04-14 12:00:00,0.2857142857142857,54.52562704471101
414,2020-04-18 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-04-14 12:00:00,0.0,0.0
408,2020-04-18 00:00:00,NNL Bettis,5,0.0,0.0,2020-04-14 12:00:00,0.0,0.0
412,2020-04-18 00:00:00,NNL NRF,3,0.0,0.0,2020-04-14 12:00:00,0.42857142857142855,30.59039461609055
411,2020-04-18 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-04-14 12:00:00,0.0,0.0
410,2020-04-18 00:00:00,NNL Kesselring,1,0.0,0.0,2020-04-14 12:00:00,0.0,0.0
409,2020-04-18 00:00:00,NNL Knolls,3,0.0,0.0,2020-04-14 12:00:00,0.14285714285714285,6.417661404184314
413,2020-04-18 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-04-14 12:00:00,0.0,0.0
427,2020-04-19 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-04-15 12:00:00,0.0,0.0
431,2020-04-19 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-04-15 12:00:00,0.0,0.0
430,2020-04-19 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-04-15 12:00:00,0.0,0.0
429,2020-04-19 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-04-15 12:00:00,0.0,0.0
428,2020-04-19 00:00:00,Non-NNL Kesselring,10,0.0,0.0,2020-04-15 12:00:00,0.2857142857142857,54.52562704471101
426,2020-04-19 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-04-15 12:00:00,0.0,0.0
420,2020-04-19 00:00:00,NNL Bettis,5,0.0,0.0,2020-04-15 12:00:00,0.0,0.0
424,2020-04-19 00:00:00,NNL NRF,3,0.0,0.0,2020-04-15 12:00:00,0.42857142857142855,30.59039461609055
423,2020-04-19 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-04-15 12:00:00,0.0,0.0
422,2020-04-19 00:00:00,NNL Kesselring,1,0.0,0.0,2020-04-15 12:00:00,0.0,0.0
421,2020-04-19 00:00:00,NNL Knolls,3,0.0,0.0,2020-04-15 12:00:00,0.14285714285714285,6.417661404184314
425,2020-04-19 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-04-15 12:00:00,0.0,0.0
443,2020-04-20 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-04-16 12:00:00,0.0,0.0
442,2020-04-20 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-04-16 12:00:00,0.0,0.0
441,2020-04-20 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-04-16 12:00:00,0.0,0.0
440,2020-04-20 00:00:00,Non-NNL Kesselring,11,1.0,190.83969465648855,2020-04-16 12:00:00,0.42857142857142855,81.78844056706652
439,2020-04-20 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-04-16 12:00:00,0.0,0.0
438,2020-04-20 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-04-16 12:00:00,0.0,0.0
436,2020-04-20 00:00:00,NNL NRF,3,0.0,0.0,2020-04-16 12:00:00,0.42857142857142855,30.59039461609055
435,2020-04-20 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-04-16 12:00:00,0.0,0.0
434,2020-04-20 00:00:00,NNL Kesselring,1,0.0,0.0,2020-04-16 12:00:00,0.0,0.0
433,2020-04-20 00:00:00,NNL Knolls,3,0.0,0.0,2020-04-16 12:00:00,0.14285714285714285,6.417661404184314
432,2020-04-20 00:00:00,NNL Bettis,5,0.0,0.0,2020-04-16 12:00:00,0.0,0.0
437,2020-04-20 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-04-16 12:00:00,0.0,0.0
451,2020-04-21 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-04-17 12:00:00,0.0,0.0
455,2020-04-21 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-04-17 12:00:00,0.0,0.0
454,2020-04-21 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-04-17 12:00:00,0.0,0.0
453,2020-04-21 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-04-17 12:00:00,0.0,0.0
452,2020-04-21 00:00:00,Non-NNL Kesselring,11,0.0,0.0,2020-04-17 12:00:00,0.42857142857142855,81.78844056706652
450,2020-04-21 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-04-17 12:00:00,0.0,0.0
446,2020-04-21 00:00:00,NNL Kesselring,1,0.0,0.0,2020-04-17 12:00:00,0.0,0.0
448,2020-04-21 00:00:00,NNL NRF,3,0.0,0.0,2020-04-17 12:00:00,0.42857142857142855,30.59039461609055
447,2020-04-21 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-04-17 12:00:00,0.0,0.0
449,2020-04-21 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-04-17 12:00:00,0.0,0.0
445,2020-04-21 00:00:00,NNL Knolls,3,0.0,0.0,2020-04-17 12:00:00,0.14285714285714285,6.417661404184314
444,2020-04-21 00:00:00,NNL Bettis,5,0.0,0.0,2020-04-17 12:00:00,0.0,0.0
467,2020-04-22 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-04-18 12:00:00,0.0,0.0
466,2020-04-22 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-04-18 12:00:00,0.0,0.0
465,2020-04-22 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-04-18 12:00:00,0.0,0.0
464,2020-04-22 00:00:00,Non-NNL Kesselring,11,0.0,0.0,2020-04-18 12:00:00,0.42857142857142855,81.78844056706652
463,2020-04-22 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-04-18 12:00:00,0.0,0.0
462,2020-04-22 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-04-18 12:00:00,0.0,0.0
460,2020-04-22 00:00:00,NNL NRF,3,0.0,0.0,2020-04-18 12:00:00,0.42857142857142855,30.59039461609055
459,2020-04-22 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-04-18 12:00:00,0.0,0.0
458,2020-04-22 00:00:00,NNL Kesselring,1,0.0,0.0,2020-04-18 12:00:00,0.0,0.0
457,2020-04-22 00:00:00,NNL Knolls,3,0.0,0.0,2020-04-18 12:00:00,0.14285714285714285,6.417661404184314
456,2020-04-22 00:00:00,NNL Bettis,5,0.0,0.0,2020-04-18 12:00:00,0.0,0.0
461,2020-04-22 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-04-18 12:00:00,0.0,0.0
475,2020-04-23 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-04-19 12:00:00,0.0,0.0
479,2020-04-23 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-04-19 12:00:00,0.0,0.0
478,2020-04-23 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-04-19 12:00:00,0.0,0.0
477,2020-04-23 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-04-19 12:00:00,0.0,0.0
476,2020-04-23 00:00:00,Non-NNL Kesselring,11,0.0,0.0,2020-04-19 12:00:00,0.42857142857142855,81.78844056706652
474,2020-04-23 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-04-19 12:00:00,0.0,0.0
468,2020-04-23 00:00:00,NNL Bettis,5,0.0,0.0,2020-04-19 12:00:00,0.0,0.0
472,2020-04-23 00:00:00,NNL NRF,3,0.0,0.0,2020-04-19 12:00:00,0.42857142857142855,30.59039461609055
471,2020-04-23 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-04-19 12:00:00,0.0,0.0
470,2020-04-23 00:00:00,NNL Kesselring,1,0.0,0.0,2020-04-19 12:00:00,0.0,0.0
469,2020-04-23 00:00:00,NNL Knolls,3,0.0,0.0,2020-04-19 12:00:00,0.14285714285714285,6.417661404184314
473,2020-04-23 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-04-19 12:00:00,0.0,0.0
487,2020-04-24 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-04-20 12:00:00,0.0,0.0
491,2020-04-24 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-04-20 12:00:00,0.0,0.0
490,2020-04-24 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-04-20 12:00:00,0.0,0.0
489,2020-04-24 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-04-20 12:00:00,0.0,0.0
488,2020-04-24 00:00:00,Non-NNL Kesselring,11,0.0,0.0,2020-04-20 12:00:00,0.14285714285714285,27.262813522355504
486,2020-04-24 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-04-20 12:00:00,0.0,0.0
